admiration 1,00 412 2,437 3,325
admire 1,00 439 2,345 4,151
admired 1,00 440 2,576 3,566
admirer 0,99 377 2,317 3,474
admiring 0,98 431 2,032 3,444
admiringly 0,97 380 1,866 1,292
admissibility 0,92 383 1,355 1,991
admissible 0,97 423 1,870 2,872
admissibleness 0,60 208 0,253 1,292
admissibly 0,91 247 1,346 1,292
admission 1,00 423 2,440 3,552
admissive 0,93 402 1,465 1,292
admit 0,99 382 2,320 4,772
admittance 0,99 402 2,245 2,836
admitted 0,99 393 2,240 3,962
admittedly 0,99 443 2,088 2,973
admitter 0,86 431 1,068 1,292
admix 0,25 384 -0,675 1,292
admixture 0,44 356 -0,154 1,593
admonish 0,90 421 1,287 1,991
admonisher 0,88 412 1,150 1,292
admonishingly 0,86 392 1,052 1,292
admonishment 0,91 423 1,331 1,292
admonition 0,90 382 1,234 2,070
admonitory 0,57 367 0,173 1,292
adnexa 0,08 160 -1,369 1,593
adnexal 0,11 166 -1,183 1,769
adnominal 0,47 363 -0,086 1,292
adnoun 0,22 342 -0,755 1,292
ado 0,84 433 0,965 3,184
adobe 0,97 377 1,863 2,690
adolescence 0,99 424 2,128 2,945
adolescent 0,98 417 2,021 3,270
adolescently 0,81 194 0,864 1,292
adopt 1,00 369 2,424 3,670
adoptability 0,94 360 1,510 1,292
adoptable 0,99 406 2,177 1,593
adopted 1,00 415 2,576 3,926
adoptee 0,97 393 1,842 1,292
adopter 0,95 418 1,580 1,593
adoption 1,00 429 2,576 3,672
adoptive 1,00 404 2,330 2,783
adoptively 0,86 410 1,047 1,292
adorability 0,85 417 1,017 1,593
adorable 0,99 359 2,218 4,023
adorableness 0,89 274 1,190 1,593
adorably 0,98 387 2,047 1,769
adoration 0,99 351 2,213 2,783
adore 1,00 413 2,334 3,888
adorer 0,89 412 1,198 1,292
adoring 0,99 374 2,228 2,848
adoringly 0,98 448 2,001 1,894
adorn 0,96 427 1,727 2,246
adorner 0,88 394 1,160 1,292
adornment 0,98 406 1,890 1,991
adown 0,14 377 -1,050 1,292
adrenal 0,91 451 1,324 2,522
adrenalin 0,92 438 1,393 2,754
adrenaline 0,99 395 2,241 3,520
adrenergic 0,26 370 -0,629 1,292
adrenocortical 0,55 159 0,117 1,292
adrenocorticotropic 0,38 145 -0,304 1,292
adrift 0,98 382 1,906 3,008
adroit 0,68 393 0,475 2,137
adroitly 0,67 432 0,439 1,894
adroitness 0,70 423 0,518 1,593
adscript 0,49 401 -0,015 1,292
adscription 0,25 232 -0,680 1,292
adsorb 0,47 374 -0,066 1,292
adsorbent 0,52 403 0,040 1,292
adsorption 0,50 376 0,000 1,292
adsorptive 0,34 396 -0,419 1,292
adularia 0,11 409 -1,206 1,292
adulate 0,76 376 0,692 1,292
adulation 0,88 397 1,152 2,468
adulator 0,68 383 0,474 1,292
adulatory 0,75 384 0,659 1,292
adult 1,00 385 2,576 4,155
adulterant 0,71 351 0,537 1,593
adulterate 0,92 407 1,402 1,593
adulteration 0,95 423 1,606 1,292
adulterator 0,73 432 0,610 1,292
adulterer 0,98 423 1,942 2,614
adulteress 0,97 405 1,789 2,438
adulterine 0,27 382 -0,607 1,292
adulterous 0,99 423 2,256 2,547
adulterously 0,93 237 1,432 1,292
adultery 0,99 348 2,301 3,292
adulthood 1,00 408 2,332 2,872
adultlike 0,87 389 1,128 1,292
adultness 0,74 240 0,628 1,292
adumbral 0,17 453 -0,950 1,292
adumbrate 0,20 460 -0,839 1,292
adumbration 0,16 418 -0,970 1,292
adumbrative 0,14 422 -1,055 1,292
adumbratively 0,13 240 -1,132 1,292
advance 1,00 376 2,426 4,204
advanced 1,00 415 2,335 3,947
advancement 1,00 422 2,338 3,098
advancer 0,88 412 1,161 1,292
advancing 0,99 401 2,244 3,178
advantage 1,00 366 2,423 4,343
advantageous 0,98 413 1,974 2,614
advantageously 0,96 381 1,679 1,292
advantageousness 0,82 224 0,909 1,292
advection 0,26 439 -0,630 1,292
advent 1,00 404 2,330 2,690
adventitia 0,15 435 -1,014 1,292
adventitious 0,45 412 -0,133 1,292
adventitiously 0,46 377 -0,096 1,292
adventitiousness 0,34 252 -0,415 1,292
adventure 1,00 367 2,423 4,128
adventurer 0,99 449 2,092 2,872
adventuresome 0,92 434 1,373 1,894
adventuress 0,79 398 0,793 2,371
adventurism 0,86 395 1,046 1,292
adventurist 0,90 408 1,243 1,593
adventurous 1,00 422 2,440 3,091
adventurously 0,96 360 1,682 1,292
adventurousness 0,89 425 1,203 1,593
adverb 1,00 409 2,436 2,333
adverbial 0,81 443 0,884 1,894
adverbially 0,62 399 0,293 1,292
adversarial 0,95 336 1,597 2,406
adversary 0,99 436 2,136 3,184
adversative 0,58 390 0,199 1,292
adversatively 0,50 224 0,011 1,292
adverse 1,00 436 2,344 2,860
adversely 0,99 416 2,069 2,371
adverseness 0,86 204 1,076 1,292
adversity 0,99 385 2,100 3,032
advert 0,96 392 1,691 2,438
advertence 0,44 387 -0,145 1,292
advertency 0,53 428 0,075 1,292
advertent 0,68 395 0,452 1,292
advertently 0,88 267 1,139 1,593
advertise 0,99 332 2,292 3,221
advertisement 0,99 381 2,319 3,084
advertiser 0,99 416 2,183 2,246
advertising 0,99 432 2,261 3,872
advertize 0,84 392 0,978 1,292
advertorial 0,54 354 0,091 1,292
advice 1,00 387 2,576 4,681
advisability 0,96 418 1,693 1,292
advisable 0,99 418 2,254 2,905
advisableness 0,52 243 0,046 1,292
advisably 0,93 265 1,433 1,292
advise 0,99 415 2,252 4,086
advised 0,99 432 2,261 3,720
advisedly 0,87 380 1,114 2,070
advisedness 0,55 222 0,112 1,292
advisee 0,82 391 0,907 2,438
advisement 0,90 446 1,279 2,894
adviser 0,96 393 1,748 3,024
advisor 0,99 398 2,327 3,646
advisory 1,00 391 2,431 3,008
advocacy 0,99 430 2,260 2,496
advocate 1,00 398 2,433 3,349
advocator 0,92 424 1,407 1,292
advocatory 0,78 402 0,758 1,292
adyta 0,02 373 -1,985 1,292
adytum 0,09 403 -1,335 1,292
adz 0,21 380 -0,795 1,292
adze 0,33 433 -0,435 1,292
adzuki 0,19 428 -0,878 1,292
aecidium 0,15 385 -1,008 1,292
aegis 0,66 395 0,397 2,070
aeon 0,72 166 0,585 2,707
aerate 0,85 413 1,001 1,593
aeration 0,85 426 1,040 1,593
aerator 0,83 383 0,932 1,292
aerial 0,99 408 2,117 3,406
aerialist 0,88 430 1,152 1,593
aerially 0,89 420 1,208 1,292
aerie 0,73 349 0,599 1,593
aero 0,93 381 1,457 2,070
aerobatic 0,93 374 1,411 1,292
aerobatics 0,92 398 1,408 1,593
aerobe 0,56 380 0,138 1,292
aerobic 0,99 408 2,117 2,292
aerobically 0,92 370 1,406 1,769
aerobics 0,99 420 2,125 3,195
aerobiological 0,76 376 0,683 1,292
aerobiology 0,75 408 0,659 1,292
aerodonetics 0,25 393 -0,669 1,292
aerodrome 0,76 416 0,712 1,292
aerodynamic 0,98 446 2,000 2,654
aerodynamicist 0,81 418 0,879 1,292
aerodynamics 0,98 381 1,947 2,522
aerodyne 0,58 422 0,195 1,894
aeroembolism 0,49 367 -0,037 1,292
aerofoil 0,67 417 0,426 1,292
aerogram 0,65 420 0,381 1,292
aerogramme 0,44 400 -0,156 1,292
aerograph 0,71 386 0,554 1,292
aerographer 0,70 368 0,514 1,292
aerographic 0,77 382 0,746 1,292
aerologic 0,55 438 0,136 1,292
aerologist 0,70 359 0,524 1,292
aeromechanical 0,87 410 1,090 1,292
aeromechanics 0,92 396 1,356 1,292
aerometer 0,80 368 0,846 1,292
aerometric 0,68 405 0,453 1,292
aerometry 0,44 422 -0,148 1,292
aeronaut 0,85 412 1,030 1,292
aeronautic 0,96 394 1,667 1,292
aeronautical 0,96 404 1,704 2,406
aeronautically 0,94 237 1,493 1,292
aeronautics 0,97 452 1,776 2,292
aeroneurosis 0,47 394 -0,076 1,292
aerophobia 0,83 428 0,930 1,292
aerosol 0,99 452 2,094 2,468
aerospace 0,98 422 1,904 3,040
aerosphere 0,83 404 0,957 1,292
aerostat 0,63 398 0,317 1,292
aerostatic 0,81 404 0,882 1,292
aerostatics 0,74 400 0,644 1,292
aerostation 0,70 371 0,529 1,292
aerotherapeutics 0,65 369 0,382 1,292
aertex 0,23 439 -0,730 1,292
aesthete 0,61 429 0,284 2,137
aesthetic 0,99 420 2,125 2,836
aesthetical 0,87 399 1,096 1,292
aesthetically 0,98 447 2,001 2,406
aesthetician 0,87 422 1,130 1,292
aestheticism 0,92 362 1,359 1,292
aesthetics 0,99 410 2,064 2,496
afar 0,95 409 1,635 3,070
afeard 0,38 344 -0,293 2,371
affability 0,88 402 1,147 1,991
affable 0,91 415 1,335 2,137
affableness 0,71 257 0,553 1,292
affably 0,85 379 1,031 1,769
affair 1,00 410 2,437 4,469
affaire 0,50 361 0,010 1,593
affect 0,99 420 2,255 4,047
affectation 0,89 398 1,190 2,195
affected 1,00 421 2,440 3,831
affectedly 0,83 351 0,949 1,593
affectedness 0,81 256 0,861 1,292
affecter 0,60 404 0,261 1,292
affecting 0,99 383 2,234 3,409
affectingly 0,80 429 0,821 1,292
affection 1,00 403 2,434 3,927
affectionate 0,99 428 2,259 3,356
affectionately 1,00 383 2,576 2,797
affectionateness 0,55 401 0,115 1,292
affective 0,95 402 1,583 1,991
affectively 0,88 348 1,167 1,292
affectivity 0,80 435 0,815 1,292
affectless 0,79 386 0,797 1,593
afferent 0,34 351 -0,403 1,292
affiance 0,59 390 0,238 1,292
affiant 0,45 402 -0,130 1,593
affidavit 0,91 400 1,301 3,296
affiliate 0,99 400 2,173 2,496
affiliation 1,00 415 2,335 2,707
affine 0,34 451 -0,404 1,292
affined 0,37 371 -0,337 1,292
affinitive 0,91 411 1,316 1,292
affinity 0,98 407 1,969 2,769
affirm 0,98 388 1,953 2,547
affirmable 0,95 384 1,631 1,292
affirmance 0,63 138 0,330 1,292
affirmation 0,99 408 2,117 2,739
affirmative 0,99 392 2,324 3,676
affirmatively 0,98 424 1,983 1,894
affirmer 0,87 446 1,089 1,292
affix 0,94 382 1,517 2,137
affixation 0,88 397 1,164 1,292
affixer 0,76 373 0,694 1,292
affixture 0,66 384 0,419 1,292
afflation 0,38 427 -0,292 1,292
afflatus 0,14 381 -1,045 1,593
afflict 0,97 399 1,884 1,991
afflicted 1,00 368 2,423 3,111
afflicter 0,70 449 0,523 1,292
afflicting 0,99 422 2,187 2,137
affliction 1,00 407 2,331 3,077
afflictive 0,81 398 0,881 1,593
afflictively 0,51 270 0,037 1,292
affluence 1,00 407 2,331 2,195
affluent 0,99 406 2,247 2,496
affluently 0,99 251 2,124 1,292
afflux 0,64 396 0,365 1,292
afford 1,00 368 2,423 4,647
affordability 0,99 406 2,116 1,593
affordable 1,00 365 2,422 2,823
afforest 0,24 398 -0,710 1,292
afforestation 0,36 165 -0,361 1,292
affranchise 0,40 390 -0,244 1,292
affray 0,63 380 0,326 1,292
affricate 0,26 390 -0,647 1,292
affricated 0,22 351 -0,765 1,292
affrication 0,21 405 -0,788 1,292
affricative 0,31 381 -0,491 1,292
affright 0,45 393 -0,136 1,769
affrighted 0,49 420 -0,024 1,292
affrightedly 0,33 232 -0,430 1,292
affront 0,95 438 1,581 2,783
affronted 0,95 401 1,582 1,769
affronter 0,63 403 0,336 1,292
affronting 0,85 446 1,040 1,292
affrontingly 0,66 232 0,407 1,292
afghan 0,97 360 1,845 2,769
aficionado 0,85 373 1,010 2,371
afield 0,78 393 0,767 2,137
afire 0,80 409 0,821 2,707
aflame 0,93 406 1,452 2,547
afloat 1,00 404 2,435 3,226
aflutter 0,81 360 0,851 1,991
afoot 0,96 412 1,712 3,016
afore 0,81 417 0,869 2,593
aforehand 0,75 410 0,670 1,593
aforementioned 0,97 443 1,855 2,690
aforesaid 0,75 451 0,679 1,991
aforethought 0,78 376 0,760 1,894
aforetime 0,63 398 0,330 1,292
aforetimes 0,67 451 0,428 1,292
afoul 0,77 406 0,741 2,371
afraid 1,00 409 2,332 5,393
afresh 0,84 370 0,961 2,438
afro 0,96 439 1,738 3,055
aft 0,86 373 1,055 3,550
after 0,99 387 2,322 5,834
afterbirth 0,99 396 2,170 2,070
afterburner 0,88 459 1,136 1,769
afterburning 0,85 380 1,022 1,292
aftercare 0,96 382 1,707 2,070
afterdamp 0,28 384 -0,580 1,292
afterdeck 0,58 395 0,206 1,769
aftereffect 0,85 384 1,028 1,894
aftergame 0,77 391 0,746 1,292
afterglow 0,98 421 1,981 2,522
afterguard 0,68 404 0,465 1,292
afterhours 0,92 396 1,372 1,292
afterimage 0,67 409 0,428 1,769
afterlife 0,99 411 2,180 3,206
afterload 0,74 154 0,637 1,292
aftermarket 0,87 395 1,113 1,769
aftermath 0,99 387 2,236 3,024
aftermost 0,71 387 0,556 1,292
afternoon 1,00 445 2,446 4,961
afternoons 0,99 381 2,319 3,300
afterparty 0,93 391 1,451 1,292
afterpiece 0,68 392 0,459 1,292
aftersale 0,82 369 0,897 1,292
afterschool 0,91 345 1,334 2,070
aftershave 0,99 395 2,241 3,040
aftershock 1,00 416 2,438 2,406
aftertaste 0,98 452 2,004 2,371
afterthought 0,97 437 1,882 2,438
aftertime 0,75 389 0,669 1,292
aftertimes 0,69 403 0,483 1,292
afterward 0,99 397 2,242 3,345
afterwards 0,99 404 2,175 4,146
afterword 0,92 360 1,356 1,292
afterworld 0,90 421 1,235 1,593
again 1,00 390 2,431 5,899
against 1,00 404 2,330 5,304
agama 0,15 395 -1,035 1,292
agamid 0,09 402 -1,290 1,292
agapanthus 0,32 361 -0,467 1,894
agape 0,93 376 1,414 1,292
agar 0,65 418 0,370 1,593
agarose 0,20 167 -0,818 1,593
agate 0,88 397 1,164 1,769
agateware 0,23 418 -0,716 1,292
agave 0,82 400 0,894 1,769
age 1,00 422 2,440 4,898
aged 1,00 406 2,576 3,557
agedly 0,70 223 0,530 1,292
agedness 0,71 252 0,548 1,292
ageism 0,90 425 1,240 2,406
ageist 0,86 405 1,083 1,991
ageless 1,00 377 2,426 2,496
agelessness 0,93 396 1,457 1,292
agency 1,00 453 2,351 4,288
agenda 0,99 394 2,107 3,865
agendum 0,55 400 0,124 1,292
agenesis 0,43 396 -0,183 1,292
agent 1,00 394 2,432 5,011
agential 0,31 408 -0,487 1,292
agentive 0,31 388 -0,485 1,292
ager 0,52 458 0,043 1,593
ageratum 0,14 411 -1,070 1,593
aggie 0,44 371 -0,144 3,321
aggiornamento 0,10 367 -1,240 1,292
agglomerate 0,52 379 0,056 1,292
agglomerated 0,55 412 0,133 1,292
agglomeration 0,57 421 0,175 1,292
agglomerative 0,42 417 -0,195 1,292
agglutinant 0,26 391 -0,649 1,292
agglutinate 0,36 384 -0,349 1,593
agglutination 0,38 400 -0,309 1,292
agglutinative 0,25 332 -0,657 1,292
agglutinin 0,15 395 -1,003 1,593
aggradation 0,44 162 -0,138 1,292
aggrandize 0,66 414 0,413 1,593
aggrandizement 0,61 392 0,276 1,593
aggrandizer 0,59 417 0,225 1,292
aggravate 0,98 418 2,022 2,872
aggravated 0,99 444 2,141 3,105
aggravating 0,98 395 2,053 2,690
aggravatingly 0,89 405 1,213 1,292
aggravation 0,98 397 2,005 3,070
aggravator 0,97 371 1,820 1,292
aggregate 0,98 425 1,984 2,333
aggregately 0,79 253 0,785 1,292
aggregation 0,97 376 1,826 1,769
aggregative 0,79 416 0,791 1,292
aggregator 0,92 411 1,360 1,292
aggress 0,67 389 0,431 1,769
aggression 0,99 413 2,181 3,450
aggressive 1,00 427 2,441 3,900
aggressively 0,99 423 2,256 2,848
aggressiveness 0,99 415 2,122 2,614
aggressor 0,99 395 2,169 2,769
aggrieve 0,86 422 1,065 1,292
aggrieved 0,92 454 1,354 2,333
aggrievedly 0,71 249 0,538 1,292
aghast 0,94 381 1,537 2,195
agile 0,99 406 2,177 2,614
agilely 0,77 405 0,739 1,292
agility 0,99 386 2,235 2,672
aging 0,98 419 1,901 3,412
agitate 0,98 442 1,920 2,654
agitated 0,99 400 2,244 3,402
agitatedly 0,89 374 1,181 1,292
agitation 0,99 420 2,185 2,707
agitator 0,97 407 1,823 2,371
agitprop 0,27 414 -0,619 1,593
agleam 0,39 418 -0,264 1,292
aglet 0,38 406 -0,298 1,593
agley 0,12 416 -1,144 1,292
aglitter 0,52 388 0,051 1,292
aglow 0,88 357 1,168 2,690
agnail 0,12 391 -1,180 1,292
agnate 0,41 402 -0,218 2,070
agnatic 0,22 395 -0,762 1,292
agnation 0,26 368 -0,642 1,292
agnomen 0,28 444 -0,578 1,292
agnosia 0,42 400 -0,206 1,593
agnostic 0,98 409 2,015 2,593
agnostically 0,94 220 1,491 1,292
agnosticism 0,93 385 1,462 1,292
ago 0,99 387 2,102 5,456
agog 0,73 442 0,608 2,137
agonic 0,32 402 -0,460 1,292
agonist 0,71 432 0,549 1,593
agonistic 0,80 383 0,846 1,292
agonistically 0,76 242 0,686 1,292
agonistics 0,69 394 0,477 1,292
agonize 0,99 432 2,133 2,070
agonizing 0,99 406 2,247 2,860
agonizingly 0,99 446 2,090 1,292
agony 0,99 413 2,181 3,575
agora 0,64 418 0,364 1,593
agoraphobia 0,94 382 1,517 2,195
agoraphobic 0,92 413 1,348 2,292
agouti 0,18 379 -0,886 1,292
agrarian 0,77 418 0,716 2,246
agrarianism 0,61 401 0,273 1,292
agree 1,00 423 2,576 4,810
agreeability 0,92 407 1,370 1,292
agreeable 1,00 374 2,576 3,206
agreeableness 0,88 402 1,171 1,292
agreeably 0,99 440 2,138 1,894
agreed 1,00 410 2,333 4,555
agreeing 1,00 397 2,433 3,321
agreement 1,00 397 2,576 4,243
agribusiness 0,72 400 0,576 2,195
agricultural 0,99 437 2,136 2,982
agriculturalist 0,99 445 2,141 1,769
agriculturally 0,98 425 1,984 1,292
agriculture 1,00 392 2,431 3,048
agriculturist 0,96 413 1,663 1,292
agrobacterium 0,55 154 0,129 1,292
agrobiologist 0,79 388 0,801 1,292
agrochemical 0,74 387 0,649 1,292
agrological 0,46 369 -0,104 1,292
agrology 0,34 354 -0,418 1,292
agronomic 0,72 378 0,575 1,292
agronomical 0,65 376 0,393 1,292
agronomics 0,77 402 0,734 1,292
agronomist 0,69 432 0,503 1,292
agronomy 0,64 395 0,343 1,292
aground 0,87 364 1,088 2,707
ague 0,54 433 0,100 1,769
aguish 0,35 379 -0,379 1,292
ah 0,94 358 1,508 5,315
aha 0,79 424 0,781 3,849
ahead 1,00 413 2,576 5,297
ahem 0,91 378 1,301 3,885
ahimsa 0,10 440 -1,272 1,292
ahistoric 0,52 372 0,040 1,292
ahistorical 0,62 144 0,297 1,292
ahold 0,77 160 0,726 3,780
ahoy 0,97 383 1,868 3,571
aid 0,99 418 2,254 4,143
aide 0,97 383 1,799 3,309
aider 0,60 415 0,245 1,593
aides 0,92 392 1,400 2,810
aidless 0,80 413 0,836 1,292
aids 1,00 432 2,342 3,032
aigrette 0,13 414 -1,107 1,292
aiguillette 0,22 477 -0,776 1,292
aikido 0,59 429 0,225 1,991
ail 0,81 407 0,869 2,371
ailanthus 0,12 403 -1,149 1,292
aileron 0,36 437 -0,357 1,593
ailing 0,96 408 1,682 2,723
ailment 0,99 422 2,073 2,723
aim 0,99 430 2,260 4,172
aimer 0,63 373 0,336 1,894
aiming 1,00 413 2,437 3,580
aimless 0,99 389 2,165 2,468
aimlessly 0,99 393 2,325 2,634
aimlessness 0,98 405 1,889 1,292
air 1,00 405 2,576 5,143
airbag 1,00 416 2,438 2,614
airbase 0,97 437 1,763 2,070
airbed 0,92 369 1,369 1,292
airboat 0,89 393 1,196 1,991
airborne 1,00 369 2,424 3,626
airbrush 0,99 400 2,244 2,292
aircraft 1,00 413 2,437 3,976
aircraftman 0,85 424 1,008 1,292
aircraftsman 0,87 442 1,114 1,593
aircrew 0,94 380 1,494 1,894
airdrome 0,49 481 -0,023 1,769
airdrop 0,85 412 1,009 1,769
airfare 0,97 453 1,833 2,406
airfield 0,98 379 2,040 3,367
airflow 1,00 450 2,576 2,195
airfoil 0,66 391 0,401 1,593
airforce 0,95 456 1,619 1,292
airframe 0,75 353 0,678 1,292
airfreight 0,91 400 1,316 1,292
airhead 0,99 393 2,240 2,739
airily 0,83 406 0,961 1,292
airiness 0,90 427 1,281 1,593
airing 0,97 419 1,834 2,810
airless 0,96 369 1,752 2,070
airlift 0,99 400 2,111 2,468
airline 1,00 381 2,428 3,813
airliner 0,98 417 2,021 2,769
airlock 0,98 418 2,022 2,925
airmail 0,97 388 1,838 2,547
airman 0,96 415 1,690 2,783
airmanship 0,83 391 0,946 1,292
airmobile 0,68 366 0,456 1,593
airpark 0,65 416 0,392 1,292
airplane 1,00 406 2,435 4,038
airplay 0,93 410 1,474 2,371
airport 1,00 441 2,346 4,580
airpower 0,91 426 1,293 1,292
airproof 0,86 376 1,049 1,292
airscrew 0,47 403 -0,083 1,292
airshaft 0,93 378 1,435 1,292
airship 0,97 399 1,815 2,783
airshow 0,97 433 1,759 1,292
airsick 0,91 396 1,296 2,522
airsickness 0,93 424 1,439 1,769
airspace 0,99 413 2,067 3,211
airspeed 0,97 427 1,781 2,690
airstream 0,97 395 1,880 2,246
airstrike 0,98 441 1,956 2,195
airstrip 0,99 413 2,120 3,055
airtight 0,98 408 1,892 3,055
airtime 0,99 418 2,184 2,438
airwards 0,59 372 0,236 1,292
airwave 0,99 409 2,179 1,593
airway 1,00 378 2,576 3,216
airwoman 0,72 404 0,570 1,292
airworthiness 0,71 377 0,557 1,292
airworthy 0,88 394 1,135 1,593
airy 0,96 397 1,752 2,522
aisle 0,99 350 2,072 3,872
aisled 0,66 412 0,396 1,292
aitch 0,21 381 -0,788 1,292
aitchbone 0,09 419 -1,312 1,292
ajar 0,96 441 1,740 2,672
aka 0,64 246 0,361 3,016
akimbo 0,72 424 0,588 1,991
akin 0,94 413 1,515 2,468
al 0,41 224 -0,235 5,017
ala 0,37 354 -0,328 1,991
alabaster 0,92 376 1,396 2,836
alack 0,53 386 0,064 2,137
alackaday 0,27 414 -0,597 1,593
alacritous 0,45 413 -0,130 1,292
alacrity 0,75 385 0,669 2,070
alameda 0,39 390 -0,284 2,925
alanine 0,37 153 -0,322 1,292
alar 0,19 132 -0,869 2,195
alarm 1,00 427 2,576 4,475
alarmclock 0,77 238 0,740 1,292
alarmed 1,00 403 2,434 3,474
alarming 1,00 408 2,576 3,063
alarmingly 0,99 419 2,071 2,246
alarmism 0,82 369 0,887 1,292
alarmist 0,97 345 1,829 2,547
alarum 0,24 390 -0,695 1,894
alary 0,11 404 -1,186 1,292
alas 0,97 414 1,829 3,584
alb 0,22 379 -0,766 1,593
alba 0,54 406 0,092 2,836
albacore 0,73 398 0,602 2,246
albatross 0,96 402 1,676 2,905
albedo 0,27 152 -0,607 1,292
albeit 0,91 359 1,338 2,883
albescence 0,20 419 -0,821 1,292
albinism 0,81 421 0,858 1,769
albino 0,99 396 2,241 3,070
album 1,00 392 2,431 4,010
albumen 0,66 367 0,406 1,292
albumenize 0,32 413 -0,457 1,292
albumin 0,61 391 0,280 1,991
albuminoidal 0,28 376 -0,563 1,292
albuminuria 0,24 132 -0,690 1,292
albuterol 0,59 143 0,219 1,292
alcazar 0,47 400 -0,081 1,769
alchemic 0,86 385 1,063 1,292
alchemical 0,69 407 0,478 2,137
alchemically 0,80 201 0,834 1,593
alchemist 0,98 423 1,942 2,468
alchemistic 0,90 422 1,249 1,292
alchemistical 0,53 384 0,065 1,292
alchemize 0,80 415 0,814 1,593
alchemy 0,97 398 1,847 2,371
alcohol 1,00 411 2,437 4,219
alcoholic 0,99 401 2,173 3,793
alcoholically 0,65 223 0,370 1,292
alcoholism 1,00 384 2,429 2,935
alcoholmeter 0,49 389 -0,016 1,292
alcoholometry 0,35 378 -0,383 1,292
alcove 0,94 423 1,526 2,690
aldehyde 0,49 152 -0,016 1,292
alder 0,76 428 0,696 2,070
alderman 0,73 397 0,615 2,915
aldermanic 0,23 363 -0,717 1,292
aldermanity 0,13 391 -1,131 1,292
aldermanship 0,62 398 0,291 1,292
alderwoman 0,64 408 0,367 1,292
aldosterone 0,26 138 -0,633 1,292
ale 0,98 409 2,015 3,599
aleck 0,30 418 -0,515 1,292
alee 0,30 397 -0,519 2,070
alehouse 0,87 413 1,095 1,593
alembic 0,29 407 -0,547 1,593
aleph 0,36 377 -0,346 2,137
alephs 0,31 407 -0,485 1,292
alert 1,00 400 2,328 4,314
alertly 0,88 412 1,161 1,769
alertness 0,99 431 2,261 1,991
alewife 0,37 407 -0,339 1,292
alexandrine 0,41 408 -0,215 2,195
alexandrite 0,55 363 0,134 1,292
alexia 0,40 407 -0,250 2,707
alexic 0,19 396 -0,869 1,292
alexipharmic 0,10 404 -1,238 1,292
alfalfa 0,90 375 1,281 2,823
alfresco 0,90 444 1,277 2,195
alga 0,41 436 -0,218 1,292
algae 0,98 406 2,013 2,654
algaecide 0,62 467 0,310 1,292
algal 0,32 398 -0,458 1,292
algarroba 0,05 417 -1,578 1,292
algebra 0,99 377 2,157 3,251
algebraic 0,97 406 1,790 1,894
algebraically 0,93 429 1,413 1,292
algebraist 0,65 419 0,385 1,292
algid 0,14 394 -1,066 1,292
algidity 0,15 472 -1,029 1,292
alginate 0,42 423 -0,210 1,769
algoid 0,20 406 -0,824 1,292
algolagnic 0,08 391 -1,366 1,292
algological 0,32 404 -0,451 1,292
algologist 0,29 465 -0,540 1,292
algometry 0,33 414 -0,446 1,292
algorism 0,50 398 0,000 1,292
algorithm 0,93 403 1,448 2,739
algorithmic 0,95 402 1,583 2,333
alias 0,99 390 2,104 3,612
alibi 0,97 414 1,769 3,922
alidade 0,11 398 -1,229 1,292
alien 0,99 397 2,171 4,241
alienability 0,72 429 0,577 1,292
alienable 0,83 396 0,935 1,292
alienate 0,99 405 2,115 2,769
alienation 0,98 385 1,950 2,654
alienator 0,89 400 1,206 1,292
alienist 0,72 427 0,580 2,246
aliens 1,00 400 2,434 3,984
alight 0,92 376 1,362 2,634
align 0,99 405 2,176 2,836
aligner 0,76 389 0,685 1,292
alignment 0,99 396 2,170 3,124
alike 1,00 415 2,438 4,055
alikeness 0,78 258 0,773 1,292
aliment 0,64 416 0,360 1,292
alimental 0,51 388 0,026 1,292
alimentary 0,64 422 0,360 1,991
alimentation 0,60 409 0,261 1,292
alimentative 0,48 463 -0,040 1,292
